"","StateAb","DivisionID","DivisionNm","PollingPlaceID","PollingPlace","CandidateID","Surname","GivenNm","BallotPosition","Elected","HistoricElected","PartyAb","PartyNm","OrdinaryVotes","Swing"
"8322","QLD",167,"Kennedy",5846,"Ingham",23808,"IKIN","Noeline",7,"N","N","LNP","Liberal National Party of Queensland",700,18.3
"8323","QLD",167,"Kennedy",46682,"Ingham Interstate PPVC",24318,"KATTER","Bob",4,"Y","Y","KAP","Katter's Australian Party",0,0
"8324","QLD",167,"Kennedy",46682,"Ingham Interstate PPVC",23808,"IKIN","Noeline",7,"N","N","LNP","Liberal National Party of Queensland",0,0
"8325","QLD",167,"Kennedy",46681,"Ingham PPVC",24318,"KATTER","Bob",4,"Y","Y","KAP","Katter's Australian Party",417,-24.8
"8326","QLD",167,"Kennedy",46681,"Ingham PPVC",23808,"IKIN","Noeline",7,"N","N","LNP","Liberal National Party of Queensland",449,24.8
"8327","QLD",167,"Kennedy",5847,"Ingham South",24318,"KATTER","Bob",4,"Y","Y","KAP","Katter's Australian Party",346,-22.64
"8328","QLD",167,"Kennedy",5847,"Ingham South",23808,"IKIN","Noeline",7,"N","N","LNP","Liberal National Party of Queensland",351,22.64
"8329","QLD",167,"Kennedy",5968,"Innisfail",24318,"KATTER","Bob",4,"Y","Y","KAP","Katter's Australian Party",412,-22.34
"8330","QLD",167,"Kennedy",5968,"Innisfail",23808,"IKIN","Noeline",7,"N","N","LNP","Liberal National Party of Queensland",349,22.34
"8331","QLD",167,"Kennedy",5949,"Innisfail East",24318,"KATTER","Bob",4,"Y","Y","KAP","Katter's Australian Party",576,-16.6
"8332","QLD",167,"Kennedy",5949,"Innisfail East",23808,"IKIN","Noeline",7,"N","N","LNP","Liberal National Party of Queensland",432,16.6
"8333","QLD",167,"Kennedy",46684,"Innisfail Interstate PPVC",24318,"KATTER","Bob",4,"Y","Y","KAP","Katter's Australian Party",0,0
"8334","QLD",167,"Kennedy",46684,"Innisfail Interstate PPVC",23808,"IKIN","Noeline",7,"N","N","LNP","Liberal National Party of Queensland",0,0
"8335","QLD",167,"Kennedy",5969,"Innisfail North",24318,"KATTER","Bob",4,"Y","Y","KAP","Katter's Australian Party",449,-21.04
"8336","QLD",167,"Kennedy",5969,"Innisfail North",23808,"IKIN","Noeline",7,"N","N","LNP","Liberal National Party of Queensland",418,21.04
"8337","QLD",167,"Kennedy",46683,"Innisfail PPVC",24318,"KATTER","Bob",4,"Y","Y","KAP","Katter's Australian Party",839,-17
"8338","QLD",167,"Kennedy",46683,"Innisfail PPVC",23808,"IKIN","Noeline",7,"N","N","LNP","Liberal National Party of Queensland",772,17
"8339","QLD",167,"Kennedy",5848,"Innot Hot Springs",24318,"KATTER","Bob",4,"Y","Y","KAP","Katter's Australian Party",56,-27.85
"8340","QLD",167,"Kennedy",5848,"Innot Hot Springs",23808,"IKIN","Noeline",7,"N","N","LNP","Liberal National Party of Queensland",61,27.85
"8341","QLD",167,"Kennedy",5852,"Julatten",24318,"KATTER","Bob",4,"Y","Y","KAP","Katter's Australian Party",232,-11.32
"8342","QLD",167,"Kennedy",5852,"Julatten",23808,"IKIN","Noeline",7,"N","N","LNP","Liberal National Party of Queensland",179,11.32
"8343","QLD",167,"Kennedy",5853,"Julia Creek",24318,"KATTER","Bob",4,"Y","Y","KAP","Katter's Australian Party",93,-19.33
"8344","QLD",167,"Kennedy",5853,"Julia Creek",23808,"IKIN","Noeline",7,"N","N","LNP","Liberal National Party of Queensland",102,19.33
"8345","QLD",167,"Kennedy",5854,"Kairi",24318,"KATTER","Bob",4,"Y","Y","KAP","Katter's Australian Party",166,-11.38
"8346","QLD",167,"Kennedy",5854,"Kairi",23808,"IKIN","Noeline",7,"N","N","LNP","Liberal National Party of Queensland",223,11.38
"8347","QLD",167,"Kennedy",5855,"Kalkadoon",24318,"KATTER","Bob",4,"Y","Y","KAP","Katter's Australian Party",352,-9.16
"8348","QLD",167,"Kennedy",5855,"Kalkadoon",23808,"IKIN","Noeline",7,"N","N","LNP","Liberal National Party of Queensland",245,9.16
"8349","QLD",167,"Kennedy",5856,"Karumba",24318,"KATTER","Bob",4,"Y","Y","KAP","Katter's Australian Party",108,-19.47
"8350","QLD",167,"Kennedy",5856,"Karumba",23808,"IKIN","Noeline",7,"N","N","LNP","Liberal National Party of Queensland",97,19.47
"8351","QLD",167,"Kennedy",5857,"Kennedy Central",24318,"KATTER","Bob",4,"Y","Y","KAP","Katter's Australian Party",113,-13.09
"8352","QLD",167,"Kennedy",5857,"Kennedy Central",23808,"IKIN","Noeline",7,"N","N","LNP","Liberal National Party of Queensland",114,13.09
"8353","QLD",167,"Kennedy",5974,"Kurrimine Beach",24318,"KATTER","Bob",4,"Y","Y","KAP","Katter's Australian Party",170,-18.3
"8354","QLD",167,"Kennedy",5974,"Kurrimine Beach",23808,"IKIN","Noeline",7,"N","N","LNP","Liberal National Party of Queensland",202,18.3
"8355","QLD",167,"Kennedy",5676,"Long Pocket",24318,"KATTER","Bob",4,"Y","Y","KAP","Katter's Australian Party",75,-30.2
"8356","QLD",167,"Kennedy",5676,"Long Pocket",23808,"IKIN","Noeline",7,"N","N","LNP","Liberal National Party of Queensland",127,30.2
"8357","QLD",167,"Kennedy",5863,"Lower Tully",24318,"KATTER","Bob",4,"Y","Y","KAP","Katter's Australian Party",135,-20.6
"8358","QLD",167,"Kennedy",5863,"Lower Tully",23808,"IKIN","Noeline",7,"N","N","LNP","Liberal National Party of Queensland",179,20.6
"8359","QLD",167,"Kennedy",5864,"Lucinda",24318,"KATTER","Bob",4,"Y","Y","KAP","Katter's Australian Party",95,-29.39
"8360","QLD",167,"Kennedy",5864,"Lucinda",23808,"IKIN","Noeline",7,"N","N","LNP","Liberal National Party of Queensland",134,29.39
"8361","QLD",167,"Kennedy",5866,"Macknade",24318,"KATTER","Bob",4,"Y","Y","KAP","Katter's Australian Party",141,-17.44
"8362","QLD",167,"Kennedy",5866,"Macknade",23808,"IKIN","Noeline",7,"N","N","LNP","Liberal National Party of Queensland",135,17.44
"8363","QLD",167,"Kennedy",5867,"Malanda",24318,"KATTER","Bob",4,"Y","Y","KAP","Katter's Australian Party",815,-17.9
"8364","QLD",167,"Kennedy",5867,"Malanda",23808,"IKIN","Noeline",7,"N","N","LNP","Liberal National Party of Queensland",841,17.9
"8365","QLD",167,"Kennedy",5868,"Mareeba",24318,"KATTER","Bob",4,"Y","Y","KAP","Katter's Australian Party",894,-19.04
"8366","QLD",167,"Kennedy",5868,"Mareeba",23808,"IKIN","Noeline",7,"N","N","LNP","Liberal National Party of Queensland",945,19.04
"8367","QLD",167,"Kennedy",46688,"Mareeba Interstate PPVC",24318,"KATTER","Bob",4,"Y","Y","KAP","Katter's Australian Party",0,0
"8368","QLD",167,"Kennedy",46688,"Mareeba Interstate PPVC",23808,"IKIN","Noeline",7,"N","N","LNP","Liberal National Party of Queensland",0,0
"8369","QLD",167,"Kennedy",5869,"Mareeba North",24318,"KATTER","Bob",4,"Y","Y","KAP","Katter's Australian Party",455,-17.5
"8370","QLD",167,"Kennedy",5869,"Mareeba North",23808,"IKIN","Noeline",7,"N","N","LNP","Liberal National Party of Queensland",439,17.5
"8371","QLD",167,"Kennedy",46685,"Mareeba PPVC",24318,"KATTER","Bob",4,"Y","Y","KAP","Katter's Australian Party",719,-18.44
"8372","QLD",167,"Kennedy",46685,"Mareeba PPVC",23808,"IKIN","Noeline",7,"N","N","LNP","Liberal National Party of Queensland",819,18.44
"8373","QLD",167,"Kennedy",5870,"Mareeba West",24318,"KATTER","Bob",4,"Y","Y","KAP","Katter's Australian Party",568,-16.15
"8374","QLD",167,"Kennedy",5870,"Mareeba West",23808,"IKIN","Noeline",7,"N","N","LNP","Liberal National Party of Queensland",543,16.15
"8375","QLD",167,"Kennedy",5979,"Mcdonnell Creek",24318,"KATTER","Bob",4,"Y","Y","KAP","Katter's Australian Party",83,-18.57
"8376","QLD",167,"Kennedy",5979,"Mcdonnell Creek",23808,"IKIN","Noeline",7,"N","N","LNP","Liberal National Party of Queensland",93,18.57
"8377","QLD",167,"Kennedy",5980,"Mena Creek",24318,"KATTER","Bob",4,"Y","Y","KAP","Katter's Australian Party",171,-14.56
"8378","QLD",167,"Kennedy",5980,"Mena Creek",23808,"IKIN","Noeline",7,"N","N","LNP","Liberal National Party of Queensland",136,14.56
"8379","QLD",167,"Kennedy",5872,"Millaa Millaa",24318,"KATTER","Bob",4,"Y","Y","KAP","Katter's Australian Party",156,-24.84
"8380","QLD",167,"Kennedy",5872,"Millaa Millaa",23808,"IKIN","Noeline",7,"N","N","LNP","Liberal National Party of Queensland",161,24.84
"8381","QLD",167,"Kennedy",5348,"Millaroo",24318,"KATTER","Bob",4,"Y","Y","KAP","Katter's Australian Party",28,-34.1
"8382","QLD",167,"Kennedy",5348,"Millaroo",23808,"IKIN","Noeline",7,"N","N","LNP","Liberal National Party of Queensland",47,34.1
"8383","QLD",167,"Kennedy",5982,"Miriwinni",24318,"KATTER","Bob",4,"Y","Y","KAP","Katter's Australian Party",169,-21.35
"8384","QLD",167,"Kennedy",5982,"Miriwinni",23808,"IKIN","Noeline",7,"N","N","LNP","Liberal National Party of Queensland",238,21.35
"8385","QLD",167,"Kennedy",5983,"Mission Beach",24318,"KATTER","Bob",4,"Y","Y","KAP","Katter's Australian Party",306,-17.21
"8386","QLD",167,"Kennedy",5983,"Mission Beach",23808,"IKIN","Noeline",7,"N","N","LNP","Liberal National Party of Queensland",366,17.21
"8387","QLD",167,"Kennedy",32732,"Mission Beach Interstate PPVC",24318,"KATTER","Bob",4,"Y","Y","KAP","Katter's Australian Party",0,0
"8388","QLD",167,"Kennedy",32732,"Mission Beach Interstate PPVC",23808,"IKIN","Noeline",7,"N","N","LNP","Liberal National Party of Queensland",0,0
"8389","QLD",167,"Kennedy",5875,"Mornington Island",24318,"KATTER","Bob",4,"Y","Y","KAP","Katter's Australian Party",323,12.26
"8390","QLD",167,"Kennedy",5875,"Mornington Island",23808,"IKIN","Noeline",7,"N","N","LNP","Liberal National Party of Queensland",60,-12.26
"8391","QLD",167,"Kennedy",5877,"Mount Garnet",24318,"KATTER","Bob",4,"Y","Y","KAP","Katter's Australian Party",143,-19.64
"8392","QLD",167,"Kennedy",5877,"Mount Garnet",23808,"IKIN","Noeline",7,"N","N","LNP","Liberal National Party of Queensland",100,19.64
"8393","QLD",167,"Kennedy",5878,"Mount Isa",24318,"KATTER","Bob",4,"Y","Y","KAP","Katter's Australian Party",853,-12.17
"8394","QLD",167,"Kennedy",5878,"Mount Isa",23808,"IKIN","Noeline",7,"N","N","LNP","Liberal National Party of Queensland",732,12.17
"8395","QLD",167,"Kennedy",5886,"Mount Isa West",24318,"KATTER","Bob",4,"Y","Y","KAP","Katter's Australian Party",163,-3.21
"8396","QLD",167,"Kennedy",5886,"Mount Isa West",23808,"IKIN","Noeline",7,"N","N","LNP","Liberal National Party of Queensland",124,3.21
"8397","QLD",167,"Kennedy",5880,"Mount Molloy",24318,"KATTER","Bob",4,"Y","Y","KAP","Katter's Australian Party",84,-17.99
"8398","QLD",167,"Kennedy",5880,"Mount Molloy",23808,"IKIN","Noeline",7,"N","N","LNP","Liberal National Party of Queensland",71,17.99
"8399","QLD",167,"Kennedy",5986,"Mourilyan",24318,"KATTER","Bob",4,"Y","Y","KAP","Katter's Australian Party",382,-25.82
"8400","QLD",167,"Kennedy",5986,"Mourilyan",23808,"IKIN","Noeline",7,"N","N","LNP","Liberal National Party of Queensland",417,25.82
"8401","QLD",167,"Kennedy",5882,"Murray Upper",24318,"KATTER","Bob",4,"Y","Y","KAP","Katter's Australian Party",110,-10.57
"8402","QLD",167,"Kennedy",5882,"Murray Upper",23808,"IKIN","Noeline",7,"N","N","LNP","Liberal National Party of Queensland",101,10.57
"8403","QLD",167,"Kennedy",5883,"Mutchilba",24318,"KATTER","Bob",4,"Y","Y","KAP","Katter's Australian Party",87,-20.09
"8404","QLD",167,"Kennedy",5883,"Mutchilba",23808,"IKIN","Noeline",7,"N","N","LNP","Liberal National Party of Queensland",94,20.09
"8405","QLD",167,"Kennedy",5885,"Normanton",24318,"KATTER","Bob",4,"Y","Y","KAP","Katter's Australian Party",322,-8
"8406","QLD",167,"Kennedy",5885,"Normanton",23808,"IKIN","Noeline",7,"N","N","LNP","Liberal National Party of Queensland",119,8
"8407","QLD",167,"Kennedy",65734,"Normanton Interstate PPVC",24318,"KATTER","Bob",4,"Y","Y","KAP","Katter's Australian Party",0,0
"8408","QLD",167,"Kennedy",65734,"Normanton Interstate PPVC",23808,"IKIN","Noeline",7,"N","N","LNP","Liberal National Party of Queensland",0,0
"8409","QLD",167,"Kennedy",46694,"Normanton PPVC",24318,"KATTER","Bob",4,"Y","Y","KAP","Katter's Australian Party",54,65.06
"8410","QLD",167,"Kennedy",46694,"Normanton PPVC",23808,"IKIN","Noeline",7,"N","N","LNP","Liberal National Party of Queensland",29,34.94
"8411","QLD",167,"Kennedy",5887,"Pentland",24318,"KATTER","Bob",4,"Y","Y","KAP","Katter's Australian Party",56,-13.04
"8412","QLD",167,"Kennedy",5887,"Pentland",23808,"IKIN","Noeline",7,"N","N","LNP","Liberal National Party of Queensland",61,13.04
"8413","QLD",167,"Kennedy",5889,"Queenton",24318,"KATTER","Bob",4,"Y","Y","KAP","Katter's Australian Party",701,-13.26
"8414","QLD",167,"Kennedy",5889,"Queenton",23808,"IKIN","Noeline",7,"N","N","LNP","Liberal National Party of Queensland",449,13.26
"8415","QLD",167,"Kennedy",5890,"Ravenshoe",24318,"KATTER","Bob",4,"Y","Y","KAP","Katter's Australian Party",590,-17.48
"8416","QLD",167,"Kennedy",5890,"Ravenshoe",23808,"IKIN","Noeline",7,"N","N","LNP","Liberal National Party of Queensland",439,17.48
"8417","QLD",167,"Kennedy",5891,"Ravenswood",24318,"KATTER","Bob",4,"Y","Y","KAP","Katter's Australian Party",59,-23.01
"8418","QLD",167,"Kennedy",5891,"Ravenswood",23808,"IKIN","Noeline",7,"N","N","LNP","Liberal National Party of Queensland",57,23.01
"8419","QLD",167,"Kennedy",46743,"Remote Mobile Team 1",24318,"KATTER","Bob",4,"Y","Y","KAP","Katter's Australian Party",68,1.24
"8420","QLD",167,"Kennedy",46743,"Remote Mobile Team 1",23808,"IKIN","Noeline",7,"N","N","LNP","Liberal National Party of Queensland",28,-1.24
"8421","QLD",167,"Kennedy",5892,"Richmond",24318,"KATTER","Bob",4,"Y","Y","KAP","Katter's Australian Party",116,-30.27
"8422","QLD",167,"Kennedy",5892,"Richmond",23808,"IKIN","Noeline",7,"N","N","LNP","Liberal National Party of Queensland",151,30.27
"8423","QLD",167,"Kennedy",5893,"Richmond Hill",24318,"KATTER","Bob",4,"Y","Y","KAP","Katter's Australian Party",409,-18.47
"8424","QLD",167,"Kennedy",5893,"Richmond Hill",23808,"IKIN","Noeline",7,"N","N","LNP","Liberal National Party of Queensland",322,18.47
"8425","QLD",167,"Kennedy",5690,"Rollingstone",24318,"KATTER","Bob",4,"Y","Y","KAP","Katter's Australian Party",318,-15.77
"8426","QLD",167,"Kennedy",5690,"Rollingstone",23808,"IKIN","Noeline",7,"N","N","LNP","Liberal National Party of Queensland",277,15.77
"8427","QLD",167,"Kennedy",5996,"Silkwood",24318,"KATTER","Bob",4,"Y","Y","KAP","Katter's Australian Party",180,-21.37
"8428","QLD",167,"Kennedy",5996,"Silkwood",23808,"IKIN","Noeline",7,"N","N","LNP","Liberal National Party of Queensland",156,21.37
"8429","QLD",167,"Kennedy",5894,"Soldiers Hill",24318,"KATTER","Bob",4,"Y","Y","KAP","Katter's Australian Party",391,-13.42
"8430","QLD",167,"Kennedy",5894,"Soldiers Hill",23808,"IKIN","Noeline",7,"N","N","LNP","Liberal National Party of Queensland",349,13.42
"8431","QLD",167,"Kennedy",5998,"South Johnstone",24318,"KATTER","Bob",4,"Y","Y","KAP","Katter's Australian Party",181,-16.27
"8432","QLD",167,"Kennedy",5998,"South Johnstone",23808,"IKIN","Noeline",7,"N","N","LNP","Liberal National Party of Queensland",136,16.27
"8433","QLD",167,"Kennedy",5895,"South Mission Beach",24318,"KATTER","Bob",4,"Y","Y","KAP","Katter's Australian Party",236,-20.16
"8434","QLD",167,"Kennedy",5895,"South Mission Beach",23808,"IKIN","Noeline",7,"N","N","LNP","Liberal National Party of Queensland",351,20.16
"8435","QLD",167,"Kennedy",32720,"Special Hospital Team 1",24318,"KATTER","Bob",4,"Y","Y","KAP","Katter's Australian Party",63,-25.53
"8436","QLD",167,"Kennedy",32720,"Special Hospital Team 1",23808,"IKIN","Noeline",7,"N","N","LNP","Liberal National Party of Queensland",46,25.53
"8437","QLD",167,"Kennedy",32721,"Special Hospital Team 2",24318,"KATTER","Bob",4,"Y","Y","KAP","Katter's Australian Party",28,-27.17
"8438","QLD",167,"Kennedy",32721,"Special Hospital Team 2",23808,"IKIN","Noeline",7,"N","N","LNP","Liberal National Party of Queensland",25,27.17
"8439","QLD",167,"Kennedy",32722,"Special Hospital Team 3",24318,"KATTER","Bob",4,"Y","Y","KAP","Katter's Australian Party",17,-26.98
"8440","QLD",167,"Kennedy",32722,"Special Hospital Team 3",23808,"IKIN","Noeline",7,"N","N","LNP","Liberal National Party of Queensland",14,26.98
"8441","QLD",167,"Kennedy",32723,"Special Hospital Team 4",24318,"KATTER","Bob",4,"Y","Y","KAP","Katter's Australian Party",13,-11.11
"8442","QLD",167,"Kennedy",32723,"Special Hospital Team 4",23808,"IKIN","Noeline",7,"N","N","LNP","Liberal National Party of Queensland",5,11.11
"8443","QLD",167,"Kennedy",32724,"Special Hospital Team 5",24318,"KATTER","Bob",4,"Y","Y","KAP","Katter's Australian Party",50,-17.2
"8444","QLD",167,"Kennedy",32724,"Special Hospital Team 5",23808,"IKIN","Noeline",7,"N","N","LNP","Liberal National Party of Queensland",27,17.2
"8445","QLD",167,"Kennedy",32725,"Special Hospital Team 6",24318,"KATTER","Bob",4,"Y","Y","KAP","Katter's Australian Party",5,-25.09
"8446","QLD",167,"Kennedy",32725,"Special Hospital Team 6",23808,"IKIN","Noeline",7,"N","N","LNP","Liberal National Party of Queensland",4,25.09
"8447","QLD",167,"Kennedy",32726,"Special Hospital Team 7",24318,"KATTER","Bob",4,"Y","Y","KAP","Katter's Australian Party",27,-10.77
"8448","QLD",167,"Kennedy",32726,"Special Hospital Team 7",23808,"IKIN","Noeline",7,"N","N","LNP","Liberal National Party of Queensland",11,10.77
"8449","QLD",167,"Kennedy",32727,"Special Hospital Team 8",24318,"KATTER","Bob",4,"Y","Y","KAP","Katter's Australian Party",44,-24.44
"8450","QLD",167,"Kennedy",32727,"Special Hospital Team 8",23808,"IKIN","Noeline",7,"N","N","LNP","Liberal National Party of Queensland",33,24.44
"8451","QLD",167,"Kennedy",55810,"Stuart (Kennedy)",24318,"KATTER","Bob",4,"Y","Y","KAP","Katter's Australian Party",191,-18.24
"8452","QLD",167,"Kennedy",55810,"Stuart (Kennedy)",23808,"IKIN","Noeline",7,"N","N","LNP","Liberal National Party of Queensland",139,18.24
"8453","QLD",167,"Kennedy",65228,"Sugarworld",24318,"KATTER","Bob",4,"Y","Y","KAP","Katter's Australian Party",270,-5.63
"8454","QLD",167,"Kennedy",65228,"Sugarworld",23808,"IKIN","Noeline",7,"N","N","LNP","Liberal National Party of Queensland",154,5.63
"8455","QLD",167,"Kennedy",5896,"Sunset",24318,"KATTER","Bob",4,"Y","Y","KAP","Katter's Australian Party",519,-8.35
"8456","QLD",167,"Kennedy",5896,"Sunset",23808,"IKIN","Noeline",7,"N","N","LNP","Liberal National Party of Queensland",433,8.35
"8457","QLD",167,"Kennedy",5899,"Tolga",24318,"KATTER","Bob",4,"Y","Y","KAP","Katter's Australian Party",558,-21.31
"8458","QLD",167,"Kennedy",5899,"Tolga",23808,"IKIN","Noeline",7,"N","N","LNP","Liberal National Party of Queensland",702,21.31
"8459","QLD",167,"Kennedy",5695,"Toobanna",24318,"KATTER","Bob",4,"Y","Y","KAP","Katter's Australian Party",180,-21.3
"8460","QLD",167,"Kennedy",5695,"Toobanna",23808,"IKIN","Noeline",7,"N","N","LNP","Liberal National Party of Queensland",202,21.3
"8461","QLD",167,"Kennedy",5900,"Townview",24318,"KATTER","Bob",4,"Y","Y","KAP","Katter's Australian Party",413,-7.03
"8462","QLD",167,"Kennedy",5900,"Townview",23808,"IKIN","Noeline",7,"N","N","LNP","Liberal National Party of Queensland",279,7.03
"8463","QLD",167,"Kennedy",5699,"Trebonne",24318,"KATTER","Bob",4,"Y","Y","KAP","Katter's Australian Party",137,-35.2
"8464","QLD",167,"Kennedy",5699,"Trebonne",23808,"IKIN","Noeline",7,"N","N","LNP","Liberal National Party of Queensland",252,35.2
"8465","QLD",167,"Kennedy",5901,"Tully",24318,"KATTER","Bob",4,"Y","Y","KAP","Katter's Australian Party",332,-13.14
"8466","QLD",167,"Kennedy",5901,"Tully",23808,"IKIN","Noeline",7,"N","N","LNP","Liberal National Party of Queensland",350,13.14
"8467","QLD",167,"Kennedy",5902,"Tully North",24318,"KATTER","Bob",4,"Y","Y","KAP","Katter's Australian Party",264,-16.17
"8468","QLD",167,"Kennedy",5902,"Tully North",23808,"IKIN","Noeline",7,"N","N","LNP","Liberal National Party of Queensland",292,16.17
"8469","QLD",167,"Kennedy",46689,"Tully PPVC",24318,"KATTER","Bob",4,"Y","Y","KAP","Katter's Australian Party",388,-10.9
"8470","QLD",167,"Kennedy",46689,"Tully PPVC",23808,"IKIN","Noeline",7,"N","N","LNP","Liberal National Party of Queensland",500,10.9
"8471","QLD",167,"Kennedy",5701,"Victoria Estate",24318,"KATTER","Bob",4,"Y","Y","KAP","Katter's Australian Party",249,-22.32
"8472","QLD",167,"Kennedy",5701,"Victoria Estate",23808,"IKIN","Noeline",7,"N","N","LNP","Liberal National Party of Queensland",311,22.32
"8473","QLD",167,"Kennedy",5905,"Walkamin",24318,"KATTER","Bob",4,"Y","Y","KAP","Katter's Australian Party",128,-16.64
"8474","QLD",167,"Kennedy",5905,"Walkamin",23808,"IKIN","Noeline",7,"N","N","LNP","Liberal National Party of Queensland",152,16.64
"8475","QLD",167,"Kennedy",5987,"Wangan",24318,"KATTER","Bob",4,"Y","Y","KAP","Katter's Australian Party",242,-23.48
"8476","QLD",167,"Kennedy",5987,"Wangan",23808,"IKIN","Noeline",7,"N","N","LNP","Liberal National Party of Queensland",230,23.48
"8477","QLD",167,"Kennedy",5907,"Wondecla",24318,"KATTER","Bob",4,"Y","Y","KAP","Katter's Australian Party",54,-13.18
