2013 Federal Election House of Representatives Two Candidate Preferred By Candidate By Polling Place [Event:17496 Phase:FinalResults Generated:2014-10-28T11:22:52 Cycle:570ee0da-3d7a-4f7e-8aa1-3c32a4f287ed Created:2014-05-16T14:24:09 Environment:PROD Site:PARKES Server:ACT01 Version:9.1.17.21449]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,Elected,HistoricElected,PartyAb,PartyNm,OrdinaryVotes,Swing
VIC,219,Isaacs,30210,Divisional Office (PREPOLL),23335,DREYFUS,Mark,6,Y,Y,ALP,Australian Labor Party,75,-11.99
VIC,219,Isaacs,30210,Divisional Office (PREPOLL),23482,SPENCER,Garry,9,N,N,LP,Liberal,124,11.99
VIC,219,Isaacs,3975,Douglas,23335,DREYFUS,Mark,6,Y,Y,ALP,Australian Labor Party,323,2.17
VIC,219,Isaacs,3975,Douglas,23482,SPENCER,Garry,9,N,N,LP,Liberal,112,-2.17
VIC,219,Isaacs,4148,Edithvale,23335,DREYFUS,Mark,6,Y,Y,ALP,Australian Labor Party,1490,-7.3
VIC,219,Isaacs,4148,Edithvale,23482,SPENCER,Garry,9,N,N,LP,Liberal,1399,7.3
VIC,219,Isaacs,3968,Keysborough,23335,DREYFUS,Mark,6,Y,Y,ALP,Australian Labor Party,1632,-4.57
VIC,219,Isaacs,3968,Keysborough,23482,SPENCER,Garry,9,N,N,LP,Liberal,1014,4.57
VIC,219,Isaacs,31974,Lyrebird,23335,DREYFUS,Mark,6,Y,Y,ALP,Australian Labor Party,1559,-6.21
VIC,219,Isaacs,31974,Lyrebird,23482,SPENCER,Garry,9,N,N,LP,Liberal,1187,6.21
VIC,219,Isaacs,3972,Maralinga,23335,DREYFUS,Mark,6,Y,Y,ALP,Australian Labor Party,786,-4.18
VIC,219,Isaacs,3972,Maralinga,23482,SPENCER,Garry,9,N,N,LP,Liberal,373,4.18
VIC,219,Isaacs,33982,Melbourne (Isaacs),23335,DREYFUS,Mark,6,Y,Y,ALP,Australian Labor Party,35,-9.28
VIC,219,Isaacs,33982,Melbourne (Isaacs),23482,SPENCER,Garry,9,N,N,LP,Liberal,34,9.28
VIC,219,Isaacs,4150,Mentone,23335,DREYFUS,Mark,6,Y,Y,ALP,Australian Labor Party,886,-5.46
VIC,219,Isaacs,4150,Mentone,23482,SPENCER,Garry,9,N,N,LP,Liberal,954,5.46
VIC,219,Isaacs,4152,Mentone North,23335,DREYFUS,Mark,6,Y,Y,ALP,Australian Labor Party,546,-4.44
VIC,219,Isaacs,4152,Mentone North,23482,SPENCER,Garry,9,N,N,LP,Liberal,549,4.44
VIC,219,Isaacs,4154,Mordialloc East,23335,DREYFUS,Mark,6,Y,Y,ALP,Australian Labor Party,865,-8.89
VIC,219,Isaacs,4154,Mordialloc East,23482,SPENCER,Garry,9,N,N,LP,Liberal,797,8.89
VIC,219,Isaacs,38299,Mordialloc PPVC,23335,DREYFUS,Mark,6,Y,Y,ALP,Australian Labor Party,2239,-5.92
VIC,219,Isaacs,38299,Mordialloc PPVC,23482,SPENCER,Garry,9,N,N,LP,Liberal,2508,5.92
VIC,219,Isaacs,3974,Noble Park,23335,DREYFUS,Mark,6,Y,Y,ALP,Australian Labor Party,959,-3.71
VIC,219,Isaacs,3974,Noble Park,23482,SPENCER,Garry,9,N,N,LP,Liberal,442,3.71
VIC,219,Isaacs,4155,Parkdale,23335,DREYFUS,Mark,6,Y,Y,ALP,Australian Labor Party,940,-5.15
VIC,219,Isaacs,4155,Parkdale,23482,SPENCER,Garry,9,N,N,LP,Liberal,1045,5.15
VIC,219,Isaacs,4156,Parkdale Central,23335,DREYFUS,Mark,6,Y,Y,ALP,Australian Labor Party,605,-7.97
VIC,219,Isaacs,4156,Parkdale Central,23482,SPENCER,Garry,9,N,N,LP,Liberal,659,7.97
VIC,219,Isaacs,4157,Parkdale East,23335,DREYFUS,Mark,6,Y,Y,ALP,Australian Labor Party,1046,-10.51
VIC,219,Isaacs,4157,Parkdale East,23482,SPENCER,Garry,9,N,N,LP,Liberal,1137,10.51
VIC,219,Isaacs,4158,Patterson Lakes,23335,DREYFUS,Mark,6,Y,Y,ALP,Australian Labor Party,1199,-7.03
