2013 Federal Election House of Representatives First Preferences By Candidate By Polling Place for WA [Event:17496 Phase:FinalResults Generated:2014-10-28T11:21:54 Cycle:570ee0da-3d7a-4f7e-8aa1-3c32a4f287ed Created:2014-05-16T14:24:09 Environment:PROD Site:PARKES Server:ACT01 Version:9.1.17.21449]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,Elected,HistoricElected,PartyAb,PartyNm,OrdinaryVotes,Swing
WA,235,Brand,33073,Meadow Springs North,24435,NEWHOUSE,Andrew,1,N,N,FFP,Family First Party,18,-0.04
WA,235,Brand,33073,Meadow Springs North,23628,LAWRENCE,Craig Walker,2,N,N,PUP,Palmer United Party,38,3.76
WA,235,Brand,33073,Meadow Springs North,24035,GRAY,Gary,3,Y,Y,ALP,Australian Labor Party,288,-3.2
WA,235,Brand,33073,Meadow Springs North,23385,LE-COCQ,Mick,4,N,N,CEC,Citizens Electoral Council,0,0
WA,235,Brand,33073,Meadow Springs North,25021,YOUNG,Paul James,5,N,N,DEM,Australian Democrats,6,0.59
WA,235,Brand,33073,Meadow Springs North,24021,IRIKS,Gabrielle Lisanne,6,N,N,RUA,Rise Up Australia Party,4,0.4
WA,235,Brand,33073,Meadow Springs North,24026,JECKS,Dawn,7,N,N,GRN,The Greens (WA),46,-1.12
WA,235,Brand,33073,Meadow Springs North,24378,BURDETT,Bob,8,N,N,AUC,Australian Christians,6,0.59
WA,235,Brand,33073,Meadow Springs North,23836,GORDIN,Donna,9,N,N,LP,Liberal,604,0.23
WA,235,Brand,33073,Meadow Springs North,999,Informal,Informal,999,N,N,,Informal,40,0.76
WA,235,Brand,7496,Medina,24435,NEWHOUSE,Andrew,1,N,N,FFP,Family First Party,31,-1.54
WA,235,Brand,7496,Medina,23628,LAWRENCE,Craig Walker,2,N,N,PUP,Palmer United Party,117,7.01
WA,235,Brand,7496,Medina,24035,GRAY,Gary,3,Y,Y,ALP,Australian Labor Party,833,0.92
WA,235,Brand,7496,Medina,23385,LE-COCQ,Mick,4,N,N,CEC,Citizens Electoral Council,9,0.54
WA,235,Brand,7496,Medina,25021,YOUNG,Paul James,5,N,N,DEM,Australian Democrats,16,0.96
WA,235,Brand,7496,Medina,24021,IRIKS,Gabrielle Lisanne,6,N,N,RUA,Rise Up Australia Party,22,1.32
WA,235,Brand,7496,Medina,24026,JECKS,Dawn,7,N,N,GRN,The Greens (WA),171,-9.94
WA,235,Brand,7496,Medina,24378,BURDETT,Bob,8,N,N,AUC,Australian Christians,33,1.98
WA,235,Brand,7496,Medina,23836,GORDIN,Donna,9,N,N,LP,Liberal,438,0.53
WA,235,Brand,7496,Medina,999,Informal,Informal,999,N,N,,Informal,144,1.11
WA,235,Brand,65161,Other Mobile Team 1,24435,NEWHOUSE,Andrew,1,N,N,FFP,Family First Party,0,-3.33
WA,235,Brand,65161,Other Mobile Team 1,23628,LAWRENCE,Craig Walker,2,N,N,PUP,Palmer United Party,0,0
WA,235,Brand,65161,Other Mobile Team 1,24035,GRAY,Gary,3,Y,Y,ALP,Australian Labor Party,1,-6.19
WA,235,Brand,65161,Other Mobile Team 1,23385,LE-COCQ,Mick,4,N,N,CEC,Citizens Electoral Council,0,0
WA,235,Brand,65161,Other Mobile Team 1,25021,YOUNG,Paul James,5,N,N,DEM,Australian Democrats,0,0
WA,235,Brand,65161,Other Mobile Team 1,24021,IRIKS,Gabrielle Lisanne,6,N,N,RUA,Rise Up Australia Party,0,0
WA,235,Brand,65161,Other Mobile Team 1,24026,JECKS,Dawn,7,N,N,GRN,The Greens (WA),0,-12.6
WA,235,Brand,65161,Other Mobile Team 1,24378,BURDETT,Bob,8,N,N,AUC,Australian Christians,0,0
WA,235,Brand,65161,Other Mobile Team 1,23836,GORDIN,Donna,9,N,N,LP,Liberal,2,24.16
WA,235,Brand,65161,Other Mobile Team 1,999,Informal,Informal,999,N,N,,Informal,0,-2.38
WA,235,Brand,7501,Parmelia,24435,NEWHOUSE,Andrew,1,N,N,FFP,Family First Party,47,-0.13
WA,235,Brand,7501,Parmelia,23628,LAWRENCE,Craig Walker,2,N,N,PUP,Palmer United Party,190,9.84
WA,235,Brand,7501,Parmelia,24035,GRAY,Gary,3,Y,Y,ALP,Australian Labor Party,1014,4.47
WA,235,Brand,7501,Parmelia,23385,LE-COCQ,Mick,4,N,N,CEC,Citizens Electoral Council,6,0.31
WA,235,Brand,7501,Parmelia,25021,YOUNG,Paul James,5,N,N,DEM,Australian Democrats,18,0.93
WA,235,Brand,7501,Parmelia,24021,IRIKS,Gabrielle Lisanne,6,N,N,RUA,Rise Up Australia Party,14,0.73
WA,235,Brand,7501,Parmelia,24026,JECKS,Dawn,7,N,N,GRN,The Greens (WA),148,-10.03
WA,235,Brand,7501,Parmelia,24378,BURDETT,Bob,8,N,N,AUC,Australian Christians,27,1.4
WA,235,Brand,7501,Parmelia,23836,GORDIN,Donna,9,N,N,LP,Liberal,467,-5.18
WA,235,Brand,7501,Parmelia,999,Informal,Informal,999,N,N,,Informal,108,-0.98
WA,235,Brand,13694,Perth (Brand),24435,NEWHOUSE,Andrew,1,N,N,FFP,Family First Party,1,-0.06
WA,235,Brand,13694,Perth (Brand),23628,LAWRENCE,Craig Walker,2,N,N,PUP,Palmer United Party,2,4.55
WA,235,Brand,13694,Perth (Brand),24035,GRAY,Gary,3,Y,Y,ALP,Australian Labor Party,18,1.38
WA,235,Brand,13694,Perth (Brand),23385,LE-COCQ,Mick,4,N,N,CEC,Citizens Electoral Council,1,2.27
WA,235,Brand,13694,Perth (Brand),25021,YOUNG,Paul James,5,N,N,DEM,Australian Democrats,0,0
WA,235,Brand,13694,Perth (Brand),24021,IRIKS,Gabrielle Lisanne,6,N,N,RUA,Rise Up Australia Party,0,0
WA,235,Brand,13694,Perth (Brand),24026,JECKS,Dawn,7,N,N,GRN,The Greens (WA),6,-9.62
WA,235,Brand,13694,Perth (Brand),24378,BURDETT,Bob,8,N,N,AUC,Australian Christians,0,0
