2013 Federal Election House of Representatives First Preferences By Candidate By Polling Place for VIC [Event:17496 Phase:FinalResults Generated:2014-10-28T11:22:10 Cycle:570ee0da-3d7a-4f7e-8aa1-3c32a4f287ed Created:2014-05-16T14:24:09 Environment:PROD Site:PARKES Server:ACT01 Version:9.1.17.21449]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,Elected,HistoricElected,PartyAb,PartyNm,OrdinaryVotes,Swing
VIC,197,Aston,2956,Knoxfield,23621,WATT,Bradley Walter,5,N,N,PUP,Palmer United Party,124,5.62
VIC,197,Aston,2956,Knoxfield,24975,FOSTER,Tony,6,N,N,FFP,Family First Party,56,-3.45
VIC,197,Aston,2956,Knoxfield,23850,JENKINS,Charity,7,N,N,ASXP,Sex Party,61,2.76
VIC,197,Aston,2956,Knoxfield,999,Informal,Informal,999,N,N,,Informal,108,-0.93
VIC,197,Aston,2959,Lysterfield,23382,EVANS,Rupert,1,N,N,ALP,Australian Labor Party,676,-9.43
VIC,197,Aston,2959,Lysterfield,24155,SPEER,Jennifer,2,N,N,RUA,Rise Up Australia Party,18,0.71
VIC,197,Aston,2959,Lysterfield,23387,RAYMOND,Steve,3,N,N,GRN,The Greens,89,-3
VIC,197,Aston,2959,Lysterfield,23474,TUDGE,Alan,4,Y,Y,LP,Liberal,1560,8.12
VIC,197,Aston,2959,Lysterfield,23621,WATT,Bradley Walter,5,N,N,PUP,Palmer United Party,102,4
VIC,197,Aston,2959,Lysterfield,24975,FOSTER,Tony,6,N,N,FFP,Family First Party,51,-2.61
VIC,197,Aston,2959,Lysterfield,23850,JENKINS,Charity,7,N,N,ASXP,Sex Party,57,2.23
VIC,197,Aston,2959,Lysterfield,999,Informal,Informal,999,N,N,,Informal,141,0.58
VIC,197,Aston,31993,Melbourne (Aston),23382,EVANS,Rupert,1,N,N,ALP,Australian Labor Party,12,-3.11
VIC,197,Aston,31993,Melbourne (Aston),24155,SPEER,Jennifer,2,N,N,RUA,Rise Up Australia Party,1,2.22
VIC,197,Aston,31993,Melbourne (Aston),23387,RAYMOND,Steve,3,N,N,GRN,The Greens,9,-7.24
VIC,197,Aston,31993,Melbourne (Aston),23474,TUDGE,Alan,4,Y,Y,LP,Liberal,18,6.14
VIC,197,Aston,31993,Melbourne (Aston),23621,WATT,Bradley Walter,5,N,N,PUP,Palmer United Party,2,4.44
VIC,197,Aston,31993,Melbourne (Aston),24975,FOSTER,Tony,6,N,N,FFP,Family First Party,0,-9.11
VIC,197,Aston,31993,Melbourne (Aston),23850,JENKINS,Charity,7,N,N,ASXP,Sex Party,3,6.67
VIC,197,Aston,31993,Melbourne (Aston),999,Informal,Informal,999,N,N,,Informal,5,4.8
VIC,197,Aston,2961,Mountain Gate,23382,EVANS,Rupert,1,N,N,ALP,Australian Labor Party,1069,-9.6
