"long","lat","order","hole","piece","id","group"
134.138498,-32.839715,380,FALSE,"1","3","3.1"
134.118901,-32.783386,381,FALSE,"1","3","3.1"
134.060323,-32.722498,382,FALSE,"1","3","3.1"
134.080595,-32.709573,383,FALSE,"1","3","3.1"
134.204935,-32.725202,384,FALSE,"1","3","3.1"
134.152835,-32.724111,385,FALSE,"1","3","3.1"
134.200135,-32.746691,386,FALSE,"1","3","3.1"
134.196647,-32.795305,387,FALSE,"1","3","3.1"
134.221858,-32.789845,388,FALSE,"1","3","3.1"
134.290382,-32.692865,389,FALSE,"1","3","3.1"
134.266342,-32.573809,390,FALSE,"1","3","3.1"
134.163102,-32.469053,391,FALSE,"1","3","3.1"
134.092473,-32.458073,392,FALSE,"1","3","3.1"
134.102837,-32.450116,393,FALSE,"1","3","3.1"
134.082349,-32.465578,394,FALSE,"1","3","3.1"
134.057125,-32.440708,395,FALSE,"1","3","3.1"
134.08599,-32.470932,396,FALSE,"1","3","3.1"
134.036978,-32.459813,397,FALSE,"1","3","3.1"
133.995073,-32.484451,398,FALSE,"1","3","3.1"
133.991564,-32.505353,399,FALSE,"1","3","3.1"
133.922739,-32.49485,400,FALSE,"1","3","3.1"
133.893695,-32.541219,401,FALSE,"1","3","3.1"
133.849,-32.541726,402,FALSE,"1","3","3.1"
133.866818,-32.399186,403,FALSE,"1","3","3.1"
133.897186,-32.399574,404,FALSE,"1","3","3.1"
133.889012,-32.41151,405,FALSE,"1","3","3.1"
133.905579,-32.413412,406,FALSE,"1","3","3.1"
133.887446,-32.423126,407,FALSE,"1","3","3.1"
133.919317,-32.428318,408,FALSE,"1","3","3.1"
133.94693,-32.411577,409,FALSE,"1","3","3.1"
133.951086,-32.388513,410,FALSE,"1","3","3.1"
133.86936,-32.280505,411,FALSE,"1","3","3.1"
133.818172,-32.247234,412,FALSE,"1","3","3.1"
133.821407,-32.23397,413,FALSE,"1","3","3.1"
133.806014,-32.231165,414,FALSE,"1","3","3.1"
133.808341,-32.243115,415,FALSE,"1","3","3.1"
133.769731,-32.263826,416,FALSE,"1","3","3.1"
133.756726,-32.205846,417,FALSE,"1","3","3.1"
133.679113,-32.202643,418,FALSE,"1","3","3.1"
133.692908,-32.15524,419,FALSE,"1","3","3.1"
133.642718,-32.144576,420,FALSE,"1","3","3.1"
133.670702,-32.134991,421,FALSE,"1","3","3.1"
133.666883,-32.103832,422,FALSE,"1","3","3.1"
133.592256,-32.087258,423,FALSE,"1","3","3.1"
133.572514,-32.117454,424,FALSE,"1","3","3.1"
133.584683,-32.140992,425,FALSE,"1","3","3.1"
133.553457,-32.169582,426,FALSE,"1","3","3.1"
133.522105,-32.155301,427,FALSE,"1","3","3.1"
133.525297,-32.127439,428,FALSE,"1","3","3.1"
133.50477,-32.141927,429,FALSE,"1","3","3.1"
133.51903,-32.143533,430,FALSE,"1","3","3.1"
133.511304,-32.153307,431,FALSE,"1","3","3.1"
133.496786,-32.150609,432,FALSE,"1","3","3.1"
133.502926,-32.131086,433,FALSE,"1","3","3.1"
133.483142,-32.126292,434,FALSE,"1","3","3.1"
133.489479,-32.10982,435,FALSE,"1","3","3.1"
133.47369,-32.100288,436,FALSE,"1","3","3.1"
133.451048,-32.112658,437,FALSE,"1","3","3.1"
133.451453,-32.136008,438,FALSE,"1","3","3.1"
133.438088,-32.12304,439,FALSE,"1","3","3.1"
133.398438,-32.138141,440,FALSE,"1","3","3.1"
133.392332,-32.159361,441,FALSE,"1","3","3.1"
133.411752,-32.177752,442,FALSE,"1","3","3.1"
133.464309,-32.172158,443,FALSE,"1","3","3.1"
133.487729,-32.206108,444,FALSE,"1","3","3.1"
133.44624,-32.17852,445,FALSE,"1","3","3.1"
133.423492,-32.197973,446,FALSE,"1","3","3.1"
133.389785,-32.200207,447,FALSE,"1","3","3.1"
133.322792,-32.179875,448,FALSE,"1","3","3.1"
133.278238,-32.18353,449,FALSE,"1","3","3.1"
133.253193,-32.21087,450,FALSE,"1","3","3.1"
133.164662,-32.170052,451,FALSE,"1","3","3.1"
133.125756,-32.208783,452,FALSE,"1","3","3.1"
133.138132,-32.174878,453,FALSE,"1","3","3.1"
133.088342,-32.127021,454,FALSE,"1","3","3.1"
133.006622,-32.083401,455,FALSE,"1","3","3.1"
132.979569,-32.106513,456,FALSE,"1","3","3.1"
132.98157,-32.081999,457,FALSE,"1","3","3.1"
132.963634,-32.065239,458,FALSE,"1","3","3.1"
132.746588,-31.949342,459,FALSE,"1","3","3.1"
132.660581,-31.957185,460,FALSE,"1","3","3.1"
132.595204,-31.934328,461,FALSE,"1","3","3.1"
132.531329,-31.934945,462,FALSE,"1","3","3.1"
132.478447,-31.946285,463,FALSE,"1","3","3.1"
132.446417,-31.970725,464,FALSE,"1","3","3.1"
132.437926,-32.000986,465,FALSE,"1","3","3.1"
132.473232,-32.030092,466,FALSE,"1","3","3.1"
132.415451,-31.998806,467,FALSE,"1","3","3.1"
132.343188,-32.014498,468,FALSE,"1","3","3.1"
132.335197,-32.029089,469,FALSE,"1","3","3.1"
132.200614,-32.02728,470,FALSE,"1","3","3.1"
132.151178,-32.003035,471,FALSE,"1","3","3.1"
132.072997,-31.91774,472,FALSE,"1","3","3.1"
131.758577,-31.72026,473,FALSE,"1","3","3.1"
131.442176,-31.571825,474,FALSE,"1","3","3.1"
131.148637,-31.463654,475,FALSE,"1","3","3.1"
131.081798,-31.490898,476,FALSE,"1","3","3.1"
131.026398,-31.537626,477,FALSE,"1","3","3.1"
130.806132,-31.60563,478,FALSE,"1","3","3.1"
130.152187,-31.576538,479,FALSE,"1","3","3.1"
129.527784,-31.622684,480,FALSE,"1","3","3.1"
129.00134,-31.687068,481,FALSE,"1","3","3.1"
129.001854,-25.998613,482,FALSE,"1","3","3.1"
140.999394,-25.996376,483,FALSE,"1","3","3.1"
141.002391,-33.31116,484,FALSE,"1","3","3.1"
136.204543,-35.052982,485,FALSE,"2","3","3.2"
136.200019,-35.06541,486,FALSE,"2","3","3.2"
136.163326,-35.05516,487,FALSE,"2","3","3.2"
136.146785,-35.026593,488,FALSE,"2","3","3.2"
136.156605,-35.006405,489,FALSE,"2","3","3.2"
136.109902,-34.96874,490,FALSE,"2","3","3.2"
136.084155,-34.966901,491,FALSE,"2","3","3.2"
136.082766,-34.94543,492,FALSE,"2","3","3.2"
136.107292,-34.93245,493,FALSE,"2","3","3.2"
136.149943,-34.987895,494,FALSE,"2","3","3.2"
136.189708,-35.004449,495,FALSE,"2","3","3.2"
136.204543,-35.052982,496,FALSE,"2","3","3.2"
134.547712,-33.721029,497,FALSE,"3","3","3.3"
134.506727,-33.723013,498,FALSE,"3","3","3.3"
134.496082,-33.745812,499,FALSE,"3","3","3.3"
134.44822,-33.77358,500,FALSE,"3","3","3.3"
134.470543,-33.691708,501,FALSE,"3","3","3.3"
134.527562,-33.677685,502,FALSE,"3","3","3.3"
134.547712,-33.721029,503,FALSE,"3","3","3.3"
133.674016,-32.2326,504,FALSE,"4","3","3.4"
133.614344,-32.256815,505,FALSE,"4","3","3.4"
133.628394,-32.27136,506,FALSE,"4","3","3.4"
133.574492,-32.318748,507,FALSE,"4","3","3.4"
133.545012,-32.298503,508,FALSE,"4","3","3.4"
133.549798,-32.264543,509,FALSE,"4","3","3.4"
133.593579,-32.251043,510,FALSE,"4","3","3.4"
133.581729,-32.268444,511,FALSE,"4","3","3.4"
133.623823,-32.239292,512,FALSE,"4","3","3.4"
133.674016,-32.2326,513,FALSE,"4","3","3.4"
137.381767,-34.497301,514,FALSE,"5","3","3.5"
137.36523,-34.529483,515,FALSE,"5","3","3.5"
137.340983,-34.52633,516,FALSE,"5","3","3.5"
137.338346,-34.488509,517,FALSE,"5","3","3.5"
137.361215,-34.463002,518,FALSE,"5","3","3.5"
137.381767,-34.497301,519,FALSE,"5","3","3.5"
138.574901,-34.992811,1,FALSE,"1","4","4.1"
138.510383,-34.997259,2,FALSE,"1","4","4.1"
138.475806,-34.849963,3,FALSE,"1","4","4.1"
138.502162,-34.852536,4,FALSE,"1","4","4.1"
138.514714,-34.906378,5,FALSE,"1","4","4.1"
138.565882,-34.904393,6,FALSE,"1","4","4.1"
138.574901,-34.992811,7,FALSE,"1","4","4.1"
138.607192,-35.136612,1,FALSE,"1","5","5.1"
138.579306,-35.160617,2,FALSE,"1","5","5.1"
138.535466,-35.161208,3,FALSE,"1","5","5.1"
138.490321,-35.190716,4,FALSE,"1","5","5.1"
138.494961,-35.252106,5,FALSE,"1","5","5.1"
138.471973,-35.286468,6,FALSE,"1","5","5.1"
138.474377,-35.32689,7,FALSE,"1","5","5.1"
138.454372,-35.349085,8,FALSE,"1","5","5.1"
138.442942,-35.342614,9,FALSE,"1","5","5.1"
138.443202,-35.272135,10,FALSE,"1","5","5.1"
138.46993,-35.239157,11,FALSE,"1","5","5.1"
138.469061,-35.109436,12,FALSE,"1","5","5.1"
138.503798,-35.056255,13,FALSE,"1","5","5.1"
138.573601,-35.05139,14,FALSE,"1","5","5.1"
138.595342,-35.108644,15,FALSE,"1","5","5.1"
138.586089,-35.129306,16,FALSE,"1","5","5.1"
138.607192,-35.136612,17,FALSE,"1","5","5.1"
138.780147,-34.768232,1,FALSE,"1","6","6.1"
138.753767,-34.784234,2,FALSE,"1","6","6.1"
138.744929,-34.841323,3,FALSE,"1","6","6.1"
138.600078,-34.848098,4,FALSE,"1","6","6.1"
138.596733,-34.794686,5,FALSE,"1","6","6.1"
138.615338,-34.800305,6,FALSE,"1","6","6.1"
138.638872,-34.773802,7,FALSE,"1","6","6.1"
138.654423,-34.783259,8,FALSE,"1","6","6.1"
138.679332,-34.753872,9,FALSE,"1","6","6.1"
138.720017,-34.755464,10,FALSE,"1","6","6.1"
138.732099,-34.736051,11,FALSE,"1","6","6.1"
138.775767,-34.734847,12,FALSE,"1","6","6.1"
138.780147,-34.768232,13,FALSE,"1","6","6.1"
138.632134,-35.032117,1,FALSE,"1","7","7.1"
138.675546,-35.031335,2,FALSE,"1","7","7.1"
138.680021,-35.000422,3,FALSE,"1","7","7.1"
138.665171,-34.981662,4,FALSE,"1","7","7.1"
138.685934,-34.974627,5,FALSE,"1","7","7.1"
138.671756,-34.942113,6,FALSE,"1","7","7.1"
138.700998,-34.928249,7,FALSE,"1","7","7.1"
138.684153,-34.900438,8,FALSE,"1","7","7.1"
138.7079,-34.894075,9,FALSE,"1","7","7.1"
138.722694,-34.859199,10,FALSE,"1","7","7.1"
138.756266,-34.866583,11,FALSE,"1","7","7.1"
138.744939,-34.849576,12,FALSE,"1","7","7.1"
138.753767,-34.784234,13,FALSE,"1","7","7.1"
138.78,-34.766854,14,FALSE,"1","7","7.1"
138.81444,-34.774914,15,FALSE,"1","7","7.1"
138.811986,-34.738485,16,FALSE,"1","7","7.1"
138.847549,-34.680538,17,FALSE,"1","7","7.1"
138.861746,-34.70398,18,FALSE,"1","7","7.1"
138.913374,-34.712967,19,FALSE,"1","7","7.1"
138.947273,-34.697433,20,FALSE,"1","7","7.1"
138.947258,-34.681475,21,FALSE,"1","7","7.1"
139.048419,-34.699447,22,FALSE,"1","7","7.1"
139.021186,-34.661586,23,FALSE,"1","7","7.1"
139.158208,-34.705675,24,FALSE,"1","7","7.1"
139.150688,-34.768523,25,FALSE,"1","7","7.1"
139.087005,-34.759245,26,FALSE,"1","7","7.1"
139.038886,-34.822443,27,FALSE,"1","7","7.1"
139.001894,-34.832388,28,FALSE,"1","7","7.1"
139.009474,-34.864684,29,FALSE,"1","7","7.1"
138.97516,-34.877577,30,FALSE,"1","7","7.1"
138.975208,-34.8949,31,FALSE,"1","7","7.1"
139.034946,-34.928681,32,FALSE,"1","7","7.1"
139.019075,-34.952736,33,FALSE,"1","7","7.1"
139.041196,-34.976623,34,FALSE,"1","7","7.1"
139.029009,-35.061483,35,FALSE,"1","7","7.1"
139.04403,-35.111613,36,FALSE,"1","7","7.1"
139.027421,-35.13878,37,FALSE,"1","7","7.1"
139.066687,-35.165936,38,FALSE,"1","7","7.1"
139.066437,-35.214865,39,FALSE,"1","7","7.1"
139.158312,-35.253485,40,FALSE,"1","7","7.1"
139.144709,-35.471704,41,FALSE,"1","7","7.1"
138.981025,-35.518259,42,FALSE,"1","7","7.1"
138.931471,-35.562553,43,FALSE,"1","7","7.1"
138.710269,-35.513587,44,FALSE,"1","7","7.1"
138.684432,-35.538108,45,FALSE,"1","7","7.1"
138.631381,-35.543926,46,FALSE,"1","7","7.1"
138.59822,-35.579469,47,FALSE,"1","7","7.1"
138.603774,-35.594283,48,FALSE,"1","7","7.1"
138.52236,-35.642968,49,FALSE,"1","7","7.1"
138.431096,-35.629274,50,FALSE,"1","7","7.1"
138.275956,-35.639375,51,FALSE,"1","7","7.1"
138.191358,-35.66509,52,FALSE,"1","7","7.1"
138.100274,-35.629323,53,FALSE,"1","7","7.1"
138.093913,-35.603403,54,FALSE,"1","7","7.1"
138.165488,-35.519377,55,FALSE,"1","7","7.1"
138.193862,-35.52365,56,FALSE,"1","7","7.1"
138.24454,-35.500848,57,FALSE,"1","7","7.1"
138.294318,-35.468183,58,FALSE,"1","7","7.1"
138.341253,-35.392864,59,FALSE,"1","7","7.1"
138.468961,-35.33533,60,FALSE,"1","7","7.1"
138.472016,-35.286313,61,FALSE,"1","7","7.1"
138.494828,-35.253106,62,FALSE,"1","7","7.1"
138.490321,-35.190716,63,FALSE,"1","7","7.1"
138.606058,-35.140466,64,FALSE,"1","7","7.1"
138.586089,-35.129306,65,FALSE,"1","7","7.1"
138.595342,-35.108644,66,FALSE,"1","7","7.1"
138.584309,-35.083948,67,FALSE,"1","7","7.1"
138.619425,-35.085983,68,FALSE,"1","7","7.1"
138.628127,-35.068953,69,FALSE,"1","7","7.1"
138.61402,-35.047479,70,FALSE,"1","7","7.1"
138.632134,-35.032117,71,FALSE,"1","7","7.1"
138.134906,-35.841439,72,FALSE,"2","7","7.2"
138.040822,-35.904274,73,FALSE,"2","7","7.2"
137.911134,-35.859789,74,FALSE,"2","7","7.2"
137.874263,-35.870569,75,FALSE,"2","7","7.2"
137.803232,-35.850616,76,FALSE,"2","7","7.2"
137.741097,-35.853115,77,FALSE,"2","7","7.2"
137.726115,-35.876742,78,FALSE,"2","7","7.2"
137.660289,-35.884899,79,FALSE,"2","7","7.2"
137.611978,-35.913111,80,FALSE,"2","7","7.2"
137.598172,-35.942693,81,FALSE,"2","7","7.2"
137.620444,-35.978592,82,FALSE,"2","7","7.2"
137.602643,-36.00929,83,FALSE,"2","7","7.2"
137.535973,-36.025864,84,FALSE,"2","7","7.2"
137.460931,-36.07496,85,FALSE,"2","7","7.2"
137.371018,-35.998416,86,FALSE,"2","7","7.2"
137.20949,-35.973988,87,FALSE,"2","7","7.2"
137.180849,-35.983985,88,FALSE,"2","7","7.2"
137.189772,-35.997078,89,FALSE,"2","7","7.2"
137.162682,-36.024739,90,FALSE,"2","7","7.2"
137.130947,-36.033985,91,FALSE,"2","7","7.2"
137.102588,-36.018171,92,FALSE,"2","7","7.2"
137.036082,-36.027651,93,FALSE,"2","7","7.2"
136.997279,-36.017338,94,FALSE,"2","7","7.2"
136.915453,-36.043576,95,FALSE,"2","7","7.2"
136.854045,-36.016575,96,FALSE,"2","7","7.2"
136.81674,-36.038845,97,FALSE,"2","7","7.2"
136.727088,-36.045071,98,FALSE,"2","7","7.2"
136.705443,-36.064097,99,FALSE,"2","7","7.2"
136.696256,-36.054659,100,FALSE,"2","7","7.2"
136.708435,-36.036926,101,FALSE,"2","7","7.2"
136.66562,-35.975745,102,FALSE,"2","7","7.2"
136.624799,-35.95437,103,FALSE,"2","7","7.2"
136.595267,-35.960939,104,FALSE,"2","7","7.2"
136.538853,-35.899329,105,FALSE,"2","7","7.2"
136.550774,-35.886057,106,FALSE,"2","7","7.2"
136.532972,-35.876254,107,FALSE,"2","7","7.2"
136.563908,-35.849535,108,FALSE,"2","7","7.2"
136.583534,-35.752467,109,FALSE,"2","7","7.2"
136.698885,-35.739047,110,FALSE,"2","7","7.2"
136.720292,-35.720286,111,FALSE,"2","7","7.2"
136.758786,-35.722716,112,FALSE,"2","7","7.2"
136.783664,-35.700213,113,FALSE,"2","7","7.2"
137.069652,-35.669155,114,FALSE,"2","7","7.2"
137.141189,-35.629762,115,FALSE,"2","7","7.2"
137.203466,-35.624715,116,FALSE,"2","7","7.2"
137.313489,-35.57924,117,FALSE,"2","7","7.2"
137.446932,-35.596223,118,FALSE,"2","7","7.2"
137.490998,-35.579767,119,FALSE,"2","7","7.2"
137.518809,-35.595531,120,FALSE,"2","7","7.2"
137.622041,-35.561193,121,FALSE,"2","7","7.2"
137.634199,-35.565733,122,FALSE,"2","7","7.2"
137.626677,-35.597161,123,FALSE,"2","7","7.2"
137.598203,-35.595276,124,FALSE,"2","7","7.2"
137.569756,-35.63243,125,FALSE,"2","7","7.2"
137.641217,-35.638891,126,FALSE,"2","7","7.2"
137.64369,-35.654125,127,FALSE,"2","7","7.2"
137.605689,-35.678765,128,FALSE,"2","7","7.2"
137.577915,-35.725671,129,FALSE,"2","7","7.2"
137.69626,-35.739791,130,FALSE,"2","7","7.2"
137.780334,-35.723932,131,FALSE,"2","7","7.2"
137.803452,-35.757605,132,FALSE,"2","7","7.2"
137.746078,-35.800946,133,FALSE,"2","7","7.2"
137.754379,-35.842984,134,FALSE,"2","7","7.2"
137.772401,-35.822796,135,FALSE,"2","7","7.2"
137.796662,-35.834287,136,FALSE,"2","7","7.2"
137.814758,-35.822033,137,FALSE,"2","7","7.2"
137.758373,-35.806042,138,FALSE,"2","7","7.2"
137.777351,-35.784445,139,FALSE,"2","7","7.2"
137.852159,-35.79495,140,FALSE,"2","7","7.2"
137.892535,-35.757945,141,FALSE,"2","7","7.2"
137.900608,-35.719757,142,FALSE,"2","7","7.2"
137.940728,-35.716206,143,FALSE,"2","7","7.2"
138.045983,-35.742821,144,FALSE,"2","7","7.2"
138.06779,-35.759784,145,FALSE,"2","7","7.2"
138.07695,-35.795898,146,FALSE,"2","7","7.2"
138.125725,-35.80235,147,FALSE,"2","7","7.2"
138.119071,-35.819876,148,FALSE,"2","7","7.2"
138.134906,-35.841439,149,FALSE,"2","7","7.2"
138.64408,-34.75077,1,FALSE,"1","8","8.1"
138.615338,-34.800305,2,FALSE,"1","8","8.1"
138.596733,-34.794686,3,FALSE,"1","8","8.1"
138.600168,-34.848093,4,FALSE,"1","8","8.1"
138.579333,-34.849557,5,FALSE,"1","8","8.1"
138.581627,-34.874723,6,FALSE,"1","8","8.1"
138.557255,-34.875757,7,FALSE,"1","8","8.1"
138.565882,-34.904393,8,FALSE,"1","8","8.1"
138.514714,-34.906378,9,FALSE,"1","8","8.1"
138.502162,-34.852536,10,FALSE,"1","8","8.1"
138.475806,-34.849963,11,FALSE,"1","8","8.1"
138.490209,-34.812513,12,FALSE,"1","8","8.1"
138.477997,-34.78294,13,FALSE,"1","8","8.1"
138.503473,-34.763109,14,FALSE,"1","8","8.1"
138.519216,-34.78056,15,FALSE,"1","8","8.1"
138.518133,-34.756868,16,FALSE,"1","8","8.1"
138.546309,-34.799042,17,FALSE,"1","8","8.1"
138.51616,-34.810835,18,FALSE,"1","8","8.1"
138.56628,-34.825093,19,FALSE,"1","8","8.1"
138.547525,-34.809537,20,FALSE,"1","8","8.1"
138.534826,-34.740214,21,FALSE,"1","8","8.1"
138.517339,-34.732377,22,FALSE,"1","8","8.1"
138.577258,-34.71662,23,FALSE,"1","8","8.1"
138.594042,-34.726819,24,FALSE,"1","8","8.1"
138.604408,-34.710721,25,FALSE,"1","8","8.1"
138.64408,-34.75077,26,FALSE,"1","8","8.1"
138.756522,-34.865565,1,FALSE,"1","9","9.1"
138.722694,-34.859199,2,FALSE,"1","9","9.1"
138.7079,-34.894075,3,FALSE,"1","9","9.1"
138.684153,-34.900438,4,FALSE,"1","9","9.1"
138.700998,-34.928249,5,FALSE,"1","9","9.1"
138.671756,-34.942113,6,FALSE,"1","9","9.1"
138.685236,-34.976197,7,FALSE,"1","9","9.1"
138.653062,-34.972973,8,FALSE,"1","9","9.1"
138.626487,-34.964587,9,FALSE,"1","9","9.1"
138.624477,-34.940107,10,FALSE,"1","9","9.1"
138.642456,-34.939247,11,FALSE,"1","9","9.1"
138.639109,-34.896496,12,FALSE,"1","9","9.1"
138.624926,-34.893609,13,FALSE,"1","9","9.1"
138.63534,-34.846848,14,FALSE,"1","9","9.1"
138.728922,-34.837276,15,FALSE,"1","9","9.1"
138.747028,-34.840674,16,FALSE,"1","9","9.1"
138.756522,-34.865565,17,FALSE,"1","9","9.1"
138.947329,-34.681544,1,FALSE,"1","10","10.1"
138.947273,-34.697433,2,FALSE,"1","10","10.1"
138.913374,-34.712967,3,FALSE,"1","10","10.1"
138.861746,-34.70398,4,FALSE,"1","10","10.1"
138.847549,-34.680538,5,FALSE,"1","10","10.1"
138.811986,-34.738485,6,FALSE,"1","10","10.1"
138.812785,-34.775264,7,FALSE,"1","10","10.1"
138.769959,-34.757884,8,FALSE,"1","10","10.1"
138.775767,-34.734847,9,FALSE,"1","10","10.1"
138.736359,-34.735677,10,FALSE,"1","10","10.1"
138.720017,-34.755464,11,FALSE,"1","10","10.1"
138.679332,-34.753872,12,FALSE,"1","10","10.1"
138.654423,-34.783259,13,FALSE,"1","10","10.1"
138.604408,-34.710721,14,FALSE,"1","10","10.1"
138.594042,-34.726819,15,FALSE,"1","10","10.1"
138.491739,-34.721322,16,FALSE,"1","10","10.1"
138.430417,-34.668006,17,FALSE,"1","10","10.1"
138.445781,-34.653393,18,FALSE,"1","10","10.1"
138.408432,-34.60026,19,FALSE,"1","10","10.1"
138.36431,-34.578149,20,FALSE,"1","10","10.1"
138.344385,-34.531212,21,FALSE,"1","10","10.1"
138.265632,-34.476802,22,FALSE,"1","10","10.1"
138.225222,-34.365908,23,FALSE,"1","10","10.1"
138.220155,-34.30676,24,FALSE,"1","10","10.1"
138.192401,-34.272173,25,FALSE,"1","10","10.1"
138.14611,-34.265436,26,FALSE,"1","10","10.1"
138.167477,-34.245442,27,FALSE,"1","10","10.1"
138.165702,-34.221296,28,FALSE,"1","10","10.1"
138.094023,-34.133886,29,FALSE,"1","10","10.1"
138.12725,-34.131919,30,FALSE,"1","10","10.1"
138.118382,-34.092898,31,FALSE,"1","10","10.1"
138.144805,-34.092834,32,FALSE,"1","10","10.1"
138.14473,-33.99117,33,FALSE,"1","10","10.1"
138.273638,-33.991034,34,FALSE,"1","10","10.1"
138.258848,-33.951837,35,FALSE,"1","10","10.1"
138.290071,-33.933284,36,FALSE,"1","10","10.1"
138.393936,-33.956692,37,FALSE,"1","10","10.1"
138.410528,-34.03586,38,FALSE,"1","10","10.1"
138.57832,-34.03463,39,FALSE,"1","10","10.1"
138.594631,-33.94642,40,FALSE,"1","10","10.1"
138.570187,-33.950549,41,FALSE,"1","10","10.1"
138.531018,-33.796877,42,FALSE,"1","10","10.1"
138.549019,-33.793661,43,FALSE,"1","10","10.1"
138.544483,-33.659617,44,FALSE,"1","10","10.1"
138.697475,-33.658661,45,FALSE,"1","10","10.1"
138.733634,-33.771113,46,FALSE,"1","10","10.1"
138.721562,-33.83711,47,FALSE,"1","10","10.1"
138.898123,-33.854501,48,FALSE,"1","10","10.1"
138.927309,-33.878624,49,FALSE,"1","10","10.1"
138.908138,-33.898785,50,FALSE,"1","10","10.1"
138.915092,-33.955127,51,FALSE,"1","10","10.1"
138.958095,-33.965911,52,FALSE,"1","10","10.1"
138.96448,-33.993003,53,FALSE,"1","10","10.1"
138.961731,-34.175319,54,FALSE,"1","10","10.1"
138.975791,-34.183699,55,FALSE,"1","10","10.1"
138.96583,-34.201831,56,FALSE,"1","10","10.1"
138.978067,-34.254389,57,FALSE,"1","10","10.1"
139.042828,-34.241794,58,FALSE,"1","10","10.1"
139.033888,-34.306625,59,FALSE,"1","10","10.1"
139.127389,-34.315023,60,FALSE,"1","10","10.1"
139.105058,-34.330634,61,FALSE,"1","10","10.1"
139.116776,-34.351725,62,FALSE,"1","10","10.1"
139.101265,-34.411686,63,FALSE,"1","10","10.1"
139.002038,-34.45853,64,FALSE,"1","10","10.1"
138.973214,-34.449917,65,FALSE,"1","10","10.1"
138.978224,-34.490412,66,FALSE,"1","10","10.1"
138.929923,-34.563072,67,FALSE,"1","10","10.1"
138.951083,-34.571704,68,FALSE,"1","10","10.1"
138.891838,-34.606331,69,FALSE,"1","10","10.1"
138.894482,-34.631781,70,FALSE,"1","10","10.1"
138.928648,-34.615737,71,FALSE,"1","10","10.1"
138.947329,-34.681544,72,FALSE,"1","10","10.1"
